,user,song,play_count,total_play_count,fractional_play_count
22085,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOFVZRE12A8C139783,1,931,0.0010741138560687433
11224,ff7429bd2788349b026cf8f8a7a4b3f3971a310a,SOOLULU12A6701FBC4,3,303,0.009900990099009901
7725,6a8fb4968a5f3b0a5b3708258e2582f66001b15a,SOXFPND12AB017C9D1,30,684,0.043859649122807015
21515,35fcd4682de9c5da1291058a22910aca0bb6f106,SOODSPH12AB01819C3,1,88,0.011363636363636364
12730,00d7dede8a10a03ea0b2d4a08449a9776d414923,SOXFXDH12A8C13326E,2,178,0.011235955056179775
6877,32e46bf89e523d8261aab60b31a766a4d24af83e,SOTVMLE12AB018168E,1,388,0.002577319587628866
1747,d9e5124935aebeb6b9b169df2d28e1fc658d3566,SOXNYUA12AB017B49B,4,214,0.018691588785046728
19899,261ea96dea056f44efc267d6fbc5718240aa82b0,SOYCHDB12A8C13F2C8,1,449,0.0022271714922048997
17170,d4e2a1187bd88b3d1799371325e0b3565cffa423,SOLWRZI12A6D4FC4F0,3,78,0.038461538461538464
36053,4d98756ff69be79de228c15432245766d4bf0316,SOSVQNK12AC468D6BE,4,401,0.00997506234413965
12584,cbc7bddbe3b2f59fdbe031b3c8d0db4175d361e6,SOSJSSU12A6D4F8F41,1,107,0.009345794392523364
4205,bb279e21a433803eb4a3dc5d31d2fed80d06fc98,SOLZEED12A6D4FA8C9,3,394,0.007614213197969543
16609,c4e39863d31ec44b0d6099851e65fdc0c4a0f9d0,SORRYFP12A8C13A08D,25,613,0.040783034257748776
1350,6d625c6557df84b60d90426c0116138b617b9449,SOZVCRW12A67ADA0B7,2,1089,0.0018365472910927456
6027,7ffc14a55b6256c9fa73fc5c5761d210deb7f738,SOQBMFK12A8C13835B,1,1259,0.0007942811755361397
24057,60760dee24fde175d395a821aa36dab85a579086,SOVNVRF12A8C14477B,4,262,0.015267175572519083
7314,2fa58dbe45db621eadad025c7bf3e30957eee321,SOQJLWB12A6701E7B3,1,481,0.002079002079002079
36897,6c6289326f70321f2b3e072daa44819efc55639a,SOTKYBW12A8C13C3EA,3,698,0.004297994269340974
29318,3bcd2749896db47dec4ea21cbca3494e3c5560c1,SOVWADY12AB0189C63,2,1205,0.0016597510373443983
27198,67f2478f4356a9be264521f64b56db8de22bc9f5,SORWLTW12A670208FA,11,879,0.012514220705346985
36045,4d98756ff69be79de228c15432245766d4bf0316,SONYKOW12AB01849C9,1,401,0.0024937655860349127
2670,fe2d77de7e57f3b3eedcf473545110b13ca03426,SOZOWON12A67ADA091,3,919,0.003264417845484222
31501,9254a3fdc569428c3b1c3904db36d485c47e2544,SOTEPSZ12AB018C99D,3,389,0.007712082262210797
14282,97dd000ec4ace34cb5b3d3a47226b8c905bbe0cd,SOXXVSU12A8C133445,1,297,0.003367003367003367
30541,4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOXGTRO12A8C143454,8,1219,0.006562756357670222
23922,d2423c01882062ac950909b0ffe96b30e54ab063,SOTVLQY12A58A798C2,1,2036,0.0004911591355599214
1115,2231cb435771a1a621ec44e95cdd28b81fad3288,SORRCNC12A8C13FDA9,46,679,0.06774668630338733
32608,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOIZLKI12A6D4F7B61,8,1519,0.005266622778143515
3655,25f83a09541073b1bde62e6e513cb938d3b148de,SOJSTYO12A8C13F200,5,1334,0.0037481259370314842
20444,9535d0f428a17456258c0e8e16f6e7ca282ecaf7,SOVVBPK12A58A810CA,1,672,0.001488095238095238
21570,b6d8573109462bad5457196b31564c4df4235741,SOCKSGZ12A58A7CA4B,1,673,0.0014858841010401188
32412,974a05be3d2385f40af4e6e610be59544657085e,SOUVGJL12AB017FC35,1,326,0.003067484662576687
23670,bf181aecbcc49ea1656a9d81b8fd681dae094642,SOZGDUH12AF72A6DB2,136,919,0.14798694232861806
35983,ec06a94669597cdc8d1360c6a906aa95333326e8,SOUSMXX12AB0185C24,1,483,0.002070393374741201
14835,266d39cb5358ed2b9fded91bebb88e075bcf514e,SOYEZKY12AB018909A,26,844,0.030805687203791468
15145,736083bd7ecd162effb7668cab6c281945762e85,SOLOZRE12A8C133256,1,387,0.002583979328165375
29766,e188fe2b5e466d90dd3749be8556fc003343ddfd,SOOFYTN12A6D4F9B35,124,509,0.24361493123772102
35793,dc543ff951c23be4e9e8fdf6f39a23cef85f3b5e,SOZMEWR12A6701EBD9,1,303,0.0033003300330033004
27420,002b63a7e2247de6d62bc62f253474edc7dd044c,SOXFPND12AB017C9D1,1,686,0.0014577259475218659
28536,c1255748c06ee3f6440c51c439446886c7807095,SOFGJCW12AF72A812D,1,1291,0.000774593338497289
9542,113255a012b2affeab62607563d03fbdf31b08e7,SOXPDDQ12A58A76829,1,626,0.001597444089456869
25836,4403518f697ae745538e83317ed66b0f5b09a356,SOWDLPO12A6D4F72BB,1,35,0.02857142857142857
2281,a15075a926c1998d91940f118342ba8356efc7d4,SOVWADY12AB0189C63,3,512,0.005859375
30201,9784566a61c79b18b5d72584f3cc95ea134d14de,SOVVENS12A8C144DB5,2,183,0.01092896174863388
2573,fe2d77de7e57f3b3eedcf473545110b13ca03426,SOAXGDH12A8C13F8A1,16,919,0.017410228509249184
17737,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOUVTSM12AC468F6A7,14,1903,0.007356805044666317
18938,2e21c7fa3c52a4f3b33019601d67fbdfc12626a6,SOEGIYH12A6D4FC0E3,1,96,0.010416666666666666
34970,c802248ec0f960549720bb9f409fec7264b8b2f9,SONNNEH12AB01827DE,1,563,0.0017761989342806395
12507,a0cce68e115910e1ad80fd1502bab746c74835f5,SOFEGST12A58A7D682,1,188,0.005319148936170213
27754,23563d3fc5aa322fded41b295e36291473515771,SOXGTRO12A8C143454,1,476,0.0021008403361344537
21606,b6d8573109462bad5457196b31564c4df4235741,SOOJJCT12A6310E1C0,6,673,0.008915304606240713
10573,49b142551f26ec13c3376b1d5601eff26649927c,SOYIJIL12A6701F1C1,3,311,0.00964630225080386
37364,d964fc033291078031d117ed10adfb615948256d,SOPZKGR12A6D4F3F3A,1,164,0.006097560975609756
16171,50eed1070306bacbc9e689e157d70dcf1de73154,SOSSVAH12A6D4F9681,1,280,0.0035714285714285713
8432,189f3d247c01e8319458d82ed68cbaf3112fe9fb,SOUKXIN12A8C133C7F,1,1060,0.0009433962264150943
13266,109eddbad1b4771c8a1a50899a5d1a91cfff69fa,SOTUARP12A8C13CB54,2,834,0.002398081534772182
23138,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOYOKCE12A58A79862,1,1172,0.0008532423208191126
21747,fe8b98246d279f71f7cb0d493cdedce2bbc30aae,SOWCBKV12AC90732A6,1,378,0.0026455026455026454
7026,b3dd0cfd6801e5af3a1a42acd9055f97c0112ad8,SOUOEMP12A8C13866E,3,1540,0.001948051948051948
14350,f99a25251dfd3c44b629c3658bf6c0d0a7a3d0ce,SOOZFCC12A58A7D783,3,709,0.004231311706629055
5215,edbeebbe98aeceb8d38b1de33ac1b1e201041284,SOZOIUU12A67ADFA39,1,180,0.005555555555555556
12038,4c6c5c381582e55c835de338dab42c9ea1cb9c00,SORAHAG12AB0182BD0,16,76,0.21052631578947367
16282,934438129c278fe6bb3de6a3275dba13891674ab,SOUMOMJ12A6701DFDC,11,861,0.012775842044134728
6168,0084ecc8a2b3b0a371b968ded8b92d3d8525fd64,SOHNOOC12A8C13BF35,1,33,0.030303030303030304
32313,18d857219b6fedae682aa3a5e2be18ec526ab241,SOSVPIE12A6D4FA873,1,851,0.0011750881316098707
13246,109eddbad1b4771c8a1a50899a5d1a91cfff69fa,SOMCMKG12A8C1347BF,7,834,0.008393285371702638
25740,1a3da397d1e12c93dfcc4dba418432bee5be3dfe,SOMZVGZ12A8C140EFF,6,735,0.00816326530612245
12368,0bddd6707477153b58e187ff937caf70ca1d5f62,SOSVDRD12A67ADAEF1,11,799,0.01376720901126408
5442,82b152c09a94dd4f7d4566080a00be441e3efbd9,SOUGAYN12A6D4F6E90,1,716,0.0013966480446927375
4601,c1912062175dc4b3ea5a3a0cdb963c704bb9c881,SOMGVYU12A8C1314FF,5,1585,0.0031545741324921135
1354,330a7b1168a732742b572ba38a186c5b951b7f2d,SOCKSGZ12A58A7CA4B,5,407,0.012285012285012284
11778,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOTWNDJ12A8C143984,2,3661,0.0005462988254575252
8997,33e54fd5947474ddce07fb284ac469d9664e7a73,SOXWYZP12AF72A42A6,6,1222,0.004909983633387889
35508,97e2a28f577accc9efa329a9f78f151994f917b4,SOOABBO12A6701DFDA,16,455,0.035164835164835165
1080,6ccd111af9b4baa497aacd6d1863cbf5a141acc6,SOWEJXA12A6701C574,1,409,0.0024449877750611247
8152,6a3ec54b60e6a2d13a074046751f9364319c546c,SOWKQYL12AB0183B15,18,777,0.023166023166023165
21506,35fcd4682de9c5da1291058a22910aca0bb6f106,SODCNJX12A6D4F93CB,1,88,0.011363636363636364
9059,5339907639d69d89e0447aad8e0277d5e455dc76,SOWCKVR12A8C142411,9,511,0.01761252446183953
9801,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOUBZPQ12A8C13629D,1,748,0.001336898395721925
6118,7ffc14a55b6256c9fa73fc5c5761d210deb7f738,SOYGHOJ12A6701FFBA,1,1259,0.0007942811755361397
21627,b6d8573109462bad5457196b31564c4df4235741,SOUDGEV12A8C135FC9,2,673,0.0029717682020802376
9124,e04a9e4861256079476c25d655d97c1c5603b3cd,SOSNJIT12A8159E8DB,1,419,0.002386634844868735
6371,3f1037fb3a74f351cd61fff169a54896d2be06f9,SOKXYUW12A8C140229,7,78,0.08974358974358974
29384,20ecc83aa91f1aa3f08ec0e7c21777f8d85ee7e5,SONMOVN12A8C13C0C9,2,482,0.004149377593360996
29730,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOXPSGF12AB0187589,1,970,0.0010309278350515464
4978,79a1ba30cec2ee1509f3c2df697916fe901b37e9,SOXFPND12AB017C9D1,4,570,0.007017543859649123
2993,0a4c3c6999c74af7d8a44e96b44bf64e513c0f8b,SONHWUN12AC468C014,3,643,0.004665629860031105
14982,7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOSJRJP12A6D4F826F,1,288,0.003472222222222222
8242,5e4783b839d270419d7959ad49bd9402f154a7b4,SOSRERB12A8C139735,1,1182,0.0008460236886632825
17652,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOPUCYA12A8C13A694,137,1903,0.0719915922228061
29914,7a5c1696deb4b6acc6abf6252b996992dd33a2a0,SONJNEQ12A6D4F9EB6,3,279,0.010752688172043012
32449,83522e9d56c3cda41d1853465f1b05f4c2d07550,SOLFXKT12AB017E3E0,45,552,0.08152173913043478
23131,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOYFMNU12AB0181435,10,1172,0.008532423208191127
10962,c2d78d260f5bddc3fa2db228bb72ccae6ff7a8e1,SOJHCOH12A8AE45F4F,11,1025,0.010731707317073172
27726,23563d3fc5aa322fded41b295e36291473515771,SOKEYJQ12A6D4F6132,25,476,0.052521008403361345
19475,2eb0876f28b485ed457921f6514079bf6be1e0cf,SOZCKAG12AB0182BA1,8,415,0.01927710843373494
36687,7e543508a213f4f22e0cb54ecf2df9c370070a28,SOMNXML12A6D4F8386,1,208,0.004807692307692308
37303,35b1d8452b62242a2ded2dc5ea05a0a407023cf7,SOUSOKG12A58A7AC15,1,514,0.0019455252918287938
12850,7ce93f17fcdfe671e20526527eaf2a4812462171,SOKUTUM12A6701D9CD,15,355,0.04225352112676056
2457,0b19fe0fad7ca85693846f7dad047c449784647e,SOSPXWA12AB0181875,4,2177,0.0018373909049150207
28480,58d29c8e14facc36c16c0bf3e567cd7c9b742861,SOUCBEB12A6310E1F9,2,153,0.013071895424836602
1842,d13609d62db6df876d3cc388225478618bb7b912,SOSJRJP12A6D4F826F,2,95,0.021052631578947368
28529,c1255748c06ee3f6440c51c439446886c7807095,SODCNJX12A6D4F93CB,2,1291,0.001549186676994578
27328,002b63a7e2247de6d62bc62f253474edc7dd044c,SONYKOW12AB01849C9,2,686,0.0029154518950437317
14085,9c2f4ed1abe5902331b5ed313b3bf8fedd009ead,SOXNZOW12AB017F756,6,102,0.058823529411764705
36917,6c6289326f70321f2b3e072daa44819efc55639a,SOVDLZN12AB0185BEA,6,698,0.008595988538681949
22086,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOGPBAW12A6D4F9F22,2,931,0.0021482277121374865
21697,86b32a02bc024a253ca140e2fd17e685607a28ed,SOPSYOY12A8C142E0B,6,124,0.04838709677419355
15122,56092216da5aa5238c745459a32f8b0e25828501,SOZXEZV12A6D4F737F,3,260,0.011538461538461539
27475,42ac141a65053a2ba02c5380ccf7975022e307a6,SOOSDMO12A6D4F80F9,10,378,0.026455026455026454
32652,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOOECND12A8C13A0EA,1,1519,0.0006583278472679394
12624,cbc7bddbe3b2f59fdbe031b3c8d0db4175d361e6,SOZPPYS12898B694CE,2,107,0.018691588785046728
26700,003a5e3285141b1a54edbc51fbfa1cc922023aae,SOXGXKY12A8C13A405,14,655,0.021374045801526718
13837,7292940e88718a59e8310c6f53363fd5a76e7651,SOGTDJQ12A8C13324F,1,450,0.0022222222222222222
30121,6b9ef666e3b10fd428530e519e1a3f68c2fbbd1a,SOPLUOT12A6D4F7AC3,34,354,0.096045197740113
20176,89d41a4bf3ebbde797df8b554dcbb0cb08e21bc5,SOZVVRE12A8C143150,1,672,0.001488095238095238
6842,9c6ebf1d5ba38bcb577149b22e19448f655f6252,SOOXLIG12AB0185803,45,852,0.0528169014084507
25225,d19e8c59d207bf3e3c7ca0248a1fa684c00d006b,SOWKRSR12A8C13CA37,4,354,0.011299435028248588
9753,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOQGSUC12A8C13B66D,5,748,0.0066844919786096255
11877,2a2f776cbac6df64d6cb505e7e834e01684673b6,SOSSUUS12A6701EA3C,2,233,0.008583690987124463
28306,bb0c93f971ee41a7bdfedcd9aad701bfadfca5c8,SOHFJAQ12AB017E4AF,2,1494,0.0013386880856760374
30552,4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOZTCOW12A8C134269,8,1219,0.006562756357670222
4087,96f7b4f800cafef33eae71a6bc44f7139f63cd7a,SOVHPUT12A81C22A56,1,265,0.0037735849056603774
7578,a58e782566654163015fbeb4f079be0df18d680f,SOXHIDK12A58A7CFB3,1,334,0.0029940119760479044
36783,7e543508a213f4f22e0cb54ecf2df9c370070a28,SOYJJRX12A8C137A0F,1,208,0.004807692307692308
1939,48567d388c6a7dda0e9d0a7b6648bdb42440475c,SOKRAMY12A8C140804,21,682,0.030791788856304986
26950,ec65de93b89e3301f3479bdaa0a98c0afbd4ffef,SONOYIB12A81C1F88C,2,138,0.014492753623188406
2299,a15075a926c1998d91940f118342ba8356efc7d4,SOXHPVI12A6D4F903A,1,512,0.001953125
34571,c0dc381d5ddf02f5182179c164ca65db6c8f572b,SOVTQLS12A6D4F8350,8,682,0.011730205278592375
507,283882c3d18ff2ad0e17124002ec02b847d06e9a,SOWRMTT12A8C137064,5,903,0.005537098560354375
22317,838a765125d54e760c340f960ca3741c85123fa6,SORRYFP12A8C13A08D,17,591,0.028764805414551606
9613,e33daf7524a179b9083abdf9937c26fd1ae6fd94,SOTJDDY12AB017DC5B,13,540,0.024074074074074074
7971,7bdfc45af7e15511d150e2acb798cd5e4788abf5,SOXBCZH12A67ADAD77,8,523,0.015296367112810707
16576,f84fb3d29bb05bb9dec96684215c763ccbbc67a9,SOPTLQL12AB018D56F,11,572,0.019230769230769232
22277,202bb41761c1a0224eda4810f7473044dc924da9,SOXNYUA12AB017B49B,19,444,0.04279279279279279
139,371e9aff6b9f644e7598dbc4dd5640b1544b97f3,SOHJOLH12A6310DFE5,6,423,0.014184397163120567
27250,94381c9d81f0c76563707de2ce2b2ace5a5be398,SORPVUD12A67020454,1,242,0.004132231404958678
37272,35b1d8452b62242a2ded2dc5ea05a0a407023cf7,SOPQLBY12A6310E992,1,514,0.0019455252918287938
34344,99dedd05d478e3aa54b199f4432fcb9907456b34,SOPXKYD12A6D4FA876,9,498,0.018072289156626505
3604,25f83a09541073b1bde62e6e513cb938d3b148de,SOAUWYT12A81C206F1,73,1334,0.05472263868065967
34059,4cb4632e48cd8960dc113eae340adc402a0413cf,SOVRGXP12AB017D2B9,5,459,0.010893246187363835
16780,3becbc727a8572453d170c909829fda9e6d00554,SONJNEQ12A6D4F9EB6,1,390,0.002564102564102564
11192,8f8a2009d4376f3a3a47cc955b3cf89a6e1525c6,SOWKXQS12A8C1343A6,5,507,0.009861932938856016
22413,a2758cfd225f99b0494d98b3e7c65920345f95c8,SOSGBJB12A6D4FCDEC,1,125,0.008
2752,1820cfffd52cad7b3af398f379524d51579655d2,SOWLFNL12AB017DB20,1,455,0.002197802197802198
26592,32059ac26f8d04aac58d7cb013d40a1218a54792,SOUNZHU12A8AE47481,5,311,0.01607717041800643
26011,3325fe1d8da7b13dd42004ede8011ce3d7cd205d,SOSPXWA12AB0181875,7,1732,0.0040415704387990765
23565,b80501c77662b97dcf29488faa7ff154a40c8ce6,SOWRREB12A6D4FA7CB,1,154,0.006493506493506494
30289,5588ce55d35d7c70f06e1928ec0967117c5d712b,SOKTJXL12A8C13C90B,15,450,0.03333333333333333
5645,8ad6a386e7b601c0072c337ec6f86d084d1ba556,SOPVQLJ12A67AE2281,2,226,0.008849557522123894
2109,dd29009e6148c8c21544c27e7c074b4601ba54e5,SOHTKMO12AB01843B0,2,70,0.02857142857142857
24094,2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOPFVER12AB0180FEF,2,397,0.005037783375314861
21825,138d73356c23e6e12aa82fb5dc9225428c196464,SOTGHQR12A8C1406C5,13,361,0.036011080332409975
13210,c9f6fe7decdc7ca98d226717b4e3d660253c224f,SOYALKY12A8C137576,6,323,0.018575851393188854
33072,fb644c3f2a83114325dc67b97df0bce60b5ac9a1,SOUNJIO12AB0181339,2,641,0.0031201248049922
22172,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOQOSMU12A8C138957,22,931,0.023630504833512353
30636,b7c24f770be6b802805ac0e2106624a517643c17,SOFKABN12A8AE476C6,11,2040,0.005392156862745098
34693,fa5d9eddc010bc3fc71f8a42db15e5dd4f1c18a3,SOQCGHN12AB0181246,22,832,0.026442307692307692
31520,9254a3fdc569428c3b1c3904db36d485c47e2544,SOXNOYN12A6D4FB4B4,7,389,0.017994858611825194
28131,2b8bfcdc258cdfe9dce9991d67786b3cebbc3b22,SOMCAFM12A58A7B024,3,789,0.0038022813688212928
15598,865915b55b4b6d355c04cca32cacf107f581dc1c,SOVDLZN12AB0185BEA,1,467,0.0021413276231263384
7276,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOYDTIW12A67ADAFC9,1,323,0.0030959752321981426
26600,32059ac26f8d04aac58d7cb013d40a1218a54792,SOXEGBZ12A679AE53D,6,311,0.01929260450160772
21521,35fcd4682de9c5da1291058a22910aca0bb6f106,SOREPNQ12A58A7B49E,5,88,0.056818181818181816
10117,ffa96cd6cc641b38a946e8444d261435d615b2dc,SOFRQTD12A81C233C0,1,87,0.011494252873563218
25312,57107a3feced24c067db22bce2d59c02d53ad04e,SOILFUU12AB017C75F,2,475,0.004210526315789474
28396,bb0c93f971ee41a7bdfedcd9aad701bfadfca5c8,SOWRREB12A6D4FA7CB,3,1494,0.002008032128514056
9184,bd158e566db8d5879124cf177d2ee91e80362075,SOJHCOH12A8AE45F4F,1,395,0.002531645569620253
27934,6d8d89c2073247e77fd23f8f53f9185a1b05c214,SOMMONH12A6D4F41CD,2,163,0.012269938650306749
7174,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOQGOPT12AAF3B2B27,1,323,0.0030959752321981426
21179,d973927bf4dc68e84e595f206f899631e74f5baa,SOEQJBS12A8AE475A4,3,846,0.0035460992907801418
13128,a41d3edbc2798b6800fe15845a979150eb244b85,SOWKQYL12AB0183B15,1,956,0.0010460251046025104
11376,5f70f88f209b1ee3ff35d44348e29eab62bca41c,SOIMQAK12A67ADE98C,1,273,0.003663003663003663
15920,119b7c88d58d0c6eb051365c103da5caf817bea6,SOQLUTQ12A8AE48037,2,2477,0.0008074283407347598
35903,8ec7fd0c1acf1dbe44720e5eab44dbe524eb6caf,SOYDOZE12A6701FC22,3,981,0.0030581039755351682
4016,96f7b4f800cafef33eae71a6bc44f7139f63cd7a,SOMWTWK12AB01860CD,1,265,0.0037735849056603774
32143,a18aa09c5b8a1c03d03cdf6d8eb11c2bf5b907cd,SOWONPQ12A8BED02A8,1,807,0.0012391573729863693
10391,d331a8bf7d0ca9cb37e375496e6075603f6fb44a,SOUSMXX12AB0185C24,10,965,0.010362694300518135
14360,f99a25251dfd3c44b629c3658bf6c0d0a7a3d0ce,SOPUCYA12A8C13A694,24,709,0.03385049365303244
36533,33a1286454a3cff06e3c2324be746d2e23d7c270,SOVPAJA12A58A77B15,1,96,0.010416666666666666
2920,da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOPTLQL12AB018D56F,3,592,0.005067567567567568
12523,a0cce68e115910e1ad80fd1502bab746c74835f5,SONNSYV12A8C146BEC,10,188,0.05319148936170213
1004,30cc99a1b03a19cc162b286c76047e58371ffb3d,SOJHCOH12A8AE45F4F,1,80,0.0125
22284,580c43024b67ffa6c29fcfa5559c8b3ff69815ee,SOEYVHS12AB0181D31,42,668,0.06287425149700598
5586,05be6a588cc454d1e400a358c562807aeec8c054,SOVBJIV12A81C22366,13,223,0.05829596412556054
20261,a0169cbcc939f1ef5fded0e109f71525936498cc,SOKKKZW12A6D4F7F88,1,459,0.002178649237472767
30768,b7c24f770be6b802805ac0e2106624a517643c17,SOSKFED12A8C1343AB,2,2040,0.000980392156862745
36029,4d98756ff69be79de228c15432245766d4bf0316,SOBONKR12A58A7A7E0,14,401,0.034912718204488775
20633,787520b7886d0044cef96c4582890d05f762f76d,SOKOXWU12AF72AD1BC,1,313,0.003194888178913738
15729,2b53775d73eb78e9634f7ae41629386ab11bac1f,SOKOXWU12AF72AD1BC,2,660,0.0030303030303030303
5327,814dda72451239575dc8675ad72e0b612a3bba5e,SOYIYFF12A6701D22F,3,61,0.04918032786885246
11194,8f8a2009d4376f3a3a47cc955b3cf89a6e1525c6,SOWOMMY127F8096DF9,4,507,0.007889546351084813
20934,6bfaf522b9bfb59370d8adfa7f6093579502d775,SOLRPJX12A58A79808,21,765,0.027450980392156862
23926,d2423c01882062ac950909b0ffe96b30e54ab063,SOUDLVN12AAFF43658,3,2036,0.0014734774066797642
25323,57107a3feced24c067db22bce2d59c02d53ad04e,SONPLUD12A8C13BF4B,1,475,0.002105263157894737
27012,78ff529b40fa23594d41b0ea65d74083d21474b8,SOMNXML12A6D4F8386,8,411,0.019464720194647202
962,1aa4fd215aadb160965110ed8a829745cde319eb,SOWPLVJ12AB0183586,1,272,0.003676470588235294
13349,40512c7d4dbe8126c88a794a8bc7bf094b401d64,SOUNJIO12AB0181339,1,202,0.0049504950495049506
23816,fd1ebc6caa7ad07c84677ba6bada683077bf0f15,SOYGHUM12AB018139C,2,304,0.006578947368421052
22702,9c2dfee26bbdd4fb19e9800244bea6e7181caeae,SOWQOMG12A6701D1F3,3,563,0.0053285968028419185
16479,062eef2a03b53d2b10f5018135e3361659c6a3bf,SOKZZGT12A67ADA4C3,1,208,0.004807692307692308
3268,4be305e02f4e72dad1b8ac78e630403543bab994,SOMGVYU12A8C1314FF,45,3868,0.011633919338159255
9874,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOYSADG12A8AE47F2C,5,748,0.0066844919786096255
28123,2b8bfcdc258cdfe9dce9991d67786b3cebbc3b22,SOLGPOU12A58A7EA20,47,789,0.059569074778200254
36585,f02ef1e670319151d2d27f4215fb16a973f7de2f,SOKLRPJ12A8C13C3FE,1,386,0.0025906735751295338
8095,39d55eedc1948ad9957d08ee36c24a448f804e39,SOPUCYA12A8C13A694,1,125,0.008
37442,38ae280090905f0778dd40727f89de3380fb2625,SOUJVIT12A8C1451C1,2,29,0.06896551724137931
10947,c2d78d260f5bddc3fa2db228bb72ccae6ff7a8e1,SOGTDJQ12A8C13324F,2,1025,0.001951219512195122
21770,138d73356c23e6e12aa82fb5dc9225428c196464,SOFLJQZ12A6D4FADA6,2,361,0.00554016620498615
15927,119b7c88d58d0c6eb051365c103da5caf817bea6,SORRCNC12A8C13FDA9,54,2477,0.021800565199838515
31401,93743199681d206189b5288a3cb421970e4cd872,SOLRGVL12A8C143BC3,1,220,0.004545454545454545
17031,4d905807e921aadd4995b5e3493d6a44863c84e5,SOOJJCT12A6310E1C0,4,287,0.013937282229965157
33439,22f6aae94643c2cea285413068f80274e7f1f75e,SONQCXC12A6D4F6A37,18,1696,0.01061320754716981
952,1aa4fd215aadb160965110ed8a829745cde319eb,SOVFBUL12A58A7B498,4,272,0.014705882352941176
28093,61140d9d59353c0d54d85bd85bf45f4041bee560,SOYYJMW12A6D4F8636,5,70,0.07142857142857142
15134,736083bd7ecd162effb7668cab6c281945762e85,SOHZPIK12A58A7CCAE,1,387,0.002583979328165375
3992,71dac99494dd7439a105d14f7597ae706b19c9ed,SOZYSDT12A8C13BFD7,1,394,0.0025380710659898475
4430,1fbb0f6de552dec6eff67288fbaf3efeae2a2427,SOSJDQJ12A8C13D4A9,4,348,0.011494252873563218
11932,405d56f9ee607686b459a6d9ca2d3c5ac2201fe1,SOLWHSJ12A67AE227B,9,170,0.052941176470588235
16645,53006f973449ada11eb09dee2b39f6a0e80cb286,SOOLYZQ12A6D4FA5B7,11,1006,0.010934393638170975
20594,28072dd1efa8a37ebfe6f70cffe91e23d9073d3c,SOQPCVN12AF729FB85,10,300,0.03333333333333333
16812,80f383bf5f6581572f6ccac661727956df49f7df,SOEPZQS12A8C1436C7,1,435,0.0022988505747126436
24055,60760dee24fde175d395a821aa36dab85a579086,SOVDSJC12A58A7A271,4,262,0.015267175572519083
14696,625d0167edbc5df88e9fbebe3fcdd6b121a316bb,SOPPROJ12AB0184E18,4,597,0.006700167504187605
30590,7560076aa3ff4c9a46d917262a87a3d830543469,SOSYMSX12A6310DFE2,1,160,0.00625
16737,222542d2ce54e6949f9346d331dd8a028b044826,SOZGDUH12AF72A6DB2,3,307,0.009771986970684038
27646,bedad07238f60df86cb77b2d4ef1441c8f0b3a3b,SOZXKIA12A6D4F861C,1,281,0.0035587188612099642
21842,138d73356c23e6e12aa82fb5dc9225428c196464,SOUXNNU12A67020A48,1,361,0.002770083102493075
21505,35fcd4682de9c5da1291058a22910aca0bb6f106,SOCVTLJ12A6310F0FD,2,88,0.022727272727272728
19127,3379f558a480a79694e02d7f5b079f9a647896b6,SOWKRSR12A8C13CA37,3,1040,0.0028846153846153848
20290,a0169cbcc939f1ef5fded0e109f71525936498cc,SORKFPY12A8AE46AFB,1,459,0.002178649237472767
9829,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOWBNGK12A8C143932,1,748,0.001336898395721925
4304,e5b1a35349132afe4f96dd6b39cdc4d94031eb1b,SOTVLQY12A58A798C2,3,316,0.00949367088607595
13032,a41d3edbc2798b6800fe15845a979150eb244b85,SOKUAGP12A8C133B94,1,956,0.0010460251046025104
17216,6e0a8e9103ad7d68e63d350fbff3386c75613ab2,SOKUAGP12A8C133B94,4,686,0.0058309037900874635
37192,73a9b86c602d2ab5eb151b77f58bb6e7315dd7b2,SOGTDJQ12A8C13324F,5,259,0.019305019305019305
25284,ad83013cbd32a74b6248a9304104edc14a2454c4,SOWRTJD12A8C132704,6,250,0.024
